Date,Region,New_Cases,Hospitalizations,Deaths,Temperature_Avg_C,Humidity_Avg_Percent,Population_Density
2024-01-31,Northwood,15.0,0.0,0.0,24.1,78.91,1500
2024-01-31,Southcreek,27.0,1.0,0.0,15.69,78.37,800
2024-01-31,Eastborough,27.0,1.0,0.0,20.17,73.41,2200
2024-01-31,Westridge,21.0,1.0,0.0,,75.62,1200
2024-02-01,Northwood,30.0,2.0,0.0,25.0,79.91,1500
2024-02-01,Southcreek,27.0,2.0,0.0,9.69,88.87,800
2024-02-01,Eastborough,45.0,1.0,0.0,19.83,78.83,2200
2024-02-01,Westridge,52.0,2.0,0.0,24.19,81.15,1200
2024-02-02,Northwood,54.0,3.0,0.0,23.48,76.52,1500
2024-02-02,Southcreek,37.0,1.0,0.0,15.98,67.25,800
2024-02-02,Eastborough,46.0,2.0,0.0,20.34,77.24,2200
2024-02-02,Westridge,22.0,1.0,0.0,22.32,89.02,1200
2024-02-03,Northwood,31.0,2.0,0.0,26.0,78.47,1500
2024-02-03,Southcreek,34.0,1.0,0.0,15.54,87.12,800
2024-02-03,Eastborough,41.0,2.0,0.0,17.97,71.64,2200
2024-02-03,Westridge,37.0,2.0,0.0,19.14,,1200
2024-02-04,Northwood,32.0,1.0,0.0,25.31,75.3,1500
2024-02-04,Southcreek,31.0,1.0,0.0,16.88,78.67,800
2024-02-04,Eastborough,40.0,2.0,0.0,22.37,62.26,2200
2024-02-04,Westridge,33.0,1.0,0.0,19.55,82.32,1200
2024-02-05,Northwood,35.0,2.0,0.0,28.41,80.12,1500
2024-02-05,Southcreek,34.0,2.0,0.0,15.77,82.47,800
2024-02-05,Eastborough,47.0,1.0,0.0,22.83,87.23,2200
2024-02-05,Westridge,30.0,2.0,0.0,21.27,73.34,1200
2024-02-06,Northwood,45.0,1.0,0.0,27.82,75.25,1500
2024-02-06,Southcreek,39.0,2.0,0.0,15.41,73.67,800
2024-02-06,Eastborough,34.0,1.0,0.0,21.76,71.39,2200
2024-02-06,Westridge,27.0,1.0,0.0,21.94,81.53,1200
2024-02-07,Northwood,44.0,2.0,0.0,26.83,87.1,1500
2024-02-07,Southcreek,27.0,0.0,0.0,15.25,82.89,800
2024-02-07,Eastborough,34.0,1.0,0.0,17.67,83.98,2200
2024-02-07,Westridge,26.0,1.0,0.0,18.72,79.64,1200
2024-02-08,Northwood,39.0,2.0,0.0,27.98,81.82,1500
2024-02-08,Southcreek,40.0,1.0,0.0,15.01,76.16,800
2024-02-08,Eastborough,21.0,1.0,0.0,19.8,77.6,2200
2024-02-08,Westridge,42.0,1.0,0.0,18.34,76.81,1200
2024-02-09,Northwood,37.0,1.0,0.0,23.37,82.85,1500
2024-02-09,Southcreek,32.0,2.0,0.0,15.41,72.32,800
2024-02-09,Eastborough,18.0,0.0,0.0,19.33,84.74,2200
2024-02-09,Westridge,28.0,2.0,0.0,19.6,77.33,1200
2024-02-10,Northwood,33.0,1.0,0.0,25.54,78.28,1500
2024-02-10,Southcreek,21.0,1.0,0.0,16.36,69.0,800
2024-02-10,Eastborough,39.0,2.0,0.0,22.21,74.27,2200
2024-02-10,Westridge,44.0,3.0,0.0,20.33,76.86,1200
2024-02-11,Northwood,51.0,2.0,0.0,23.26,77.75,1500
2024-02-11,Southcreek,34.0,2.0,0.0,16.8,80.88,800
2024-02-11,Eastborough,39.0,2.0,0.0,20.54,90.94,2200
2024-02-11,Westridge,38.0,2.0,0.0,22.27,81.77,1200
2024-02-12,Northwood,31.0,1.0,0.0,23.43,81.77,1500
2024-02-12,Southcreek,29.0,1.0,0.0,16.69,76.43,800
2024-02-12,Eastborough,30.0,2.0,0.0,22.11,78.3,2200
2024-02-12,Westridge,29.0,1.0,0.0,22.93,73.49,1200
2024-02-13,Northwood,48.0,2.0,0.0,27.55,81.95,1500
2024-02-13,Southcreek,42.0,2.0,0.0,15.12,70.95,800
2024-02-13,Eastborough,32.0,2.0,0.0,23.21,75.65,2200
2024-02-13,Westridge,29.0,2.0,0.0,21.63,82.22,1200
2024-02-14,Northwood,50.0,3.0,0.0,28.27,80.05,1500
2024-02-14,Southcreek,70.0,5.0,0.0,17.96,79.45,800
2024-02-14,Eastborough,31.0,2.0,0.0,21.77,73.32,2200
2024-02-14,Westridge,46.0,3.0,0.0,20.87,76.39,1200
2024-02-15,Northwood,26.0,1.0,0.0,25.21,71.87,1500
2024-02-15,Southcreek,34.0,2.0,0.0,14.98,78.21,800
2024-02-15,Eastborough,30.0,1.0,0.0,22.38,78.17,2200
2024-02-15,Westridge,33.0,2.0,0.0,22.04,85.99,1200
2024-02-16,Northwood,36.0,2.0,0.0,27.96,75.42,1500
2024-02-16,Southcreek,33.0,1.0,0.0,19.43,69.57,800
2024-02-16,Eastborough,41.0,2.0,0.0,20.39,80.29,2200
2024-02-16,Westridge,38.0,2.0,0.0,21.78,79.03,1200
2024-02-17,Northwood,28.0,0.0,0.0,25.52,73.5,1500
2024-02-17,Southcreek,44.0,1.0,0.0,20.37,78.48,800
2024-02-17,Eastborough,42.0,2.0,0.0,18.73,73.3,2200
2024-02-17,Westridge,37.0,1.0,0.0,20.48,83.92,1200
2024-02-18,Northwood,42.0,1.0,0.0,28.82,84.28,1500
2024-02-18,Southcreek,,1.0,0.0,19.15,68.25,800
2024-02-18,Eastborough,23.0,1.0,0.0,23.03,73.88,2200
2024-02-18,Westridge,25.0,1.0,0.0,20.9,68.33,1200
2024-02-19,Northwood,45.0,2.0,0.0,29.85,71.52,1500
2024-02-19,Southcreek,40.0,2.0,0.0,16.86,75.91,800
2024-02-19,Eastborough,29.0,2.0,0.0,22.72,65.91,2200
2024-02-19,Westridge,32.0,2.0,0.0,24.06,83.16,1200
2024-02-20,Northwood,38.0,2.0,0.0,32.03,71.92,1500
2024-02-20,Southcreek,36.0,2.0,0.0,16.74,73.3,800
2024-02-20,Eastborough,40.0,2.0,0.0,24.08,66.49,2200
2024-02-20,Westridge,26.0,1.0,0.0,22.76,84.29,1200
2024-02-21,Northwood,56.0,3.0,0.0,28.52,69.07,1500
2024-02-21,Southcreek,33.0,2.0,0.0,19.61,83.24,800
2024-02-21,Eastborough,40.0,1.0,0.0,23.14,64.97,2200
2024-02-21,Westridge,44.0,3.0,0.0,20.8,75.7,1200
2024-02-22,Northwood,35.0,2.0,0.0,27.99,73.91,1500
2024-02-22,Southcreek,47.0,3.0,0.0,18.07,78.65,800
2024-02-22,Eastborough,40.0,1.0,0.0,19.65,79.99,2200
2024-02-22,Westridge,44.0,1.0,0.0,24.53,71.33,1200
2024-02-23,Northwood,24.0,1.0,0.0,27.66,73.2,1500
2024-02-23,Southcreek,33.0,2.0,0.0,17.35,71.17,800
2024-02-23,Eastborough,31.0,,0.0,19.77,80.36,2200
2024-02-23,Westridge,32.0,1.0,0.0,23.5,84.16,1200
2024-02-24,Northwood,37.0,,0.0,27.87,77.1,1500
2024-02-24,Southcreek,34.0,1.0,0.0,21.56,69.47,800
2024-02-24,Eastborough,43.0,2.0,0.0,18.6,83.05,2200
2024-02-24,Westridge,27.0,1.0,0.0,22.93,77.0,1200
2024-02-25,Northwood,33.0,1.0,0.0,28.44,81.82,1500
2024-02-25,Southcreek,37.0,2.0,0.0,18.21,78.47,800
2024-02-25,Eastborough,47.0,2.0,0.0,25.58,84.21,2200
2024-02-25,Westridge,38.0,2.0,0.0,24.67,81.87,1200
2024-02-26,Northwood,29.0,1.0,0.0,29.31,70.03,1500
2024-02-26,Southcreek,35.0,2.0,0.0,19.5,71.32,800
2024-02-26,Eastborough,31.0,2.0,0.0,24.96,70.93,2200
2024-02-26,Westridge,30.0,1.0,0.0,24.93,75.85,1200
2024-02-27,Northwood,30.0,2.0,0.0,33.38,77.99,1500
2024-02-27,Southcreek,32.0,1.0,0.0,19.24,76.55,800
2024-02-27,Eastborough,46.0,2.0,0.0,25.09,76.75,2200
2024-02-27,Westridge,37.0,2.0,0.0,21.1,75.53,1200
2024-02-28,Northwood,57.0,3.0,0.0,29.28,74.6,1500
2024-02-28,Southcreek,77.0,6.0,0.0,17.7,77.75,800
2024-02-28,Eastborough,42.0,1.0,0.0,22.39,78.91,2200
2024-02-28,Westridge,26.0,1.0,0.0,21.11,71.08,1200
2024-02-29,Northwood,41.0,2.0,0.0,28.7,81.59,1500
2024-02-29,Southcreek,40.0,1.0,0.0,18.33,74.2,800
2024-02-29,Eastborough,41.0,3.0,0.0,25.16,77.23,2200
2024-02-29,Westridge,30.0,2.0,0.0,21.45,72.93,1200
2024-03-01,Northwood,9.0,0.0,0.0,29.61,71.58,1500
2024-03-01,Southcreek,9.0,0.0,0.0,17.86,67.33,800
2024-03-01,Eastborough,24.0,1.0,0.0,21.63,78.46,2200
2024-03-01,Westridge,19.0,1.0,0.0,24.96,77.92,1200
2024-03-02,Northwood,20.0,1.0,0.0,29.4,84.72,1500
2024-03-02,Southcreek,17.0,1.0,0.0,18.78,76.94,800
2024-03-02,Eastborough,11.0,0.0,0.0,22.78,77.06,2200
2024-03-02,Westridge,28.0,0.0,0.0,23.34,72.99,1200
2024-03-03,Northwood,8.0,0.0,0.0,25.41,82.17,1500
2024-03-03,Southcreek,19.0,1.0,0.0,19.98,74.02,800
2024-03-03,Eastborough,17.0,1.0,0.0,24.75,63.82,2200
2024-03-03,Westridge,13.0,1.0,0.0,20.54,72.07,1200
2024-03-04,Northwood,18.0,0.0,0.0,27.63,72.57,1500
2024-03-04,Southcreek,12.0,0.0,0.0,22.42,68.35,800
2024-03-04,Eastborough,8.0,0.0,0.0,26.55,73.14,2200
2024-03-04,Westridge,12.0,0.0,0.0,26.29,81.34,1200
2024-03-05,Northwood,5.0,0.0,0.0,28.29,72.71,1500
2024-03-05,Southcreek,13.0,0.0,0.0,18.54,66.18,800
2024-03-05,Eastborough,25.0,1.0,0.0,26.73,75.35,2200
2024-03-05,Westridge,5.0,0.0,0.0,23.03,74.34,1200
2024-03-06,Northwood,15.0,0.0,0.0,30.72,78.19,1500
2024-03-06,Southcreek,24.0,1.0,0.0,18.7,69.98,800
2024-03-06,Eastborough,24.0,1.0,0.0,27.35,68.75,2200
2024-03-06,Westridge,24.0,1.0,0.0,24.84,79.17,1200
2024-03-07,Northwood,22.0,1.0,0.0,26.22,78.1,1500
2024-03-07,Southcreek,11.0,0.0,0.0,17.13,78.86,800
2024-03-07,Eastborough,25.0,1.0,0.0,21.82,72.99,2200
2024-03-07,Westridge,4.0,0.0,0.0,26.51,74.51,1200
2024-03-08,Northwood,5.0,0.0,0.0,26.33,74.45,1500
2024-03-08,Southcreek,13.0,0.0,0.0,20.05,70.96,800
2024-03-08,Eastborough,14.0,0.0,0.0,21.31,74.86,2200
2024-03-08,Westridge,25.0,1.0,0.0,22.3,75.42,1200
2024-03-09,Northwood,20.0,1.0,0.0,27.74,68.72,1500
2024-03-09,Southcreek,12.0,0.0,0.0,16.0,65.49,800
2024-03-09,Eastborough,12.0,0.0,0.0,25.66,74.84,2200
2024-03-09,Westridge,17.0,0.0,0.0,23.55,67.4,1200
2024-03-10,Northwood,0.0,0.0,0.0,28.0,76.3,1500
2024-03-10,Southcreek,10.0,0.0,0.0,17.88,76.99,800
2024-03-10,Eastborough,26.0,1.0,0.0,24.98,77.82,2200
2024-03-10,Westridge,9.0,0.0,0.0,24.99,67.89,1200
2024-03-11,Northwood,8.0,0.0,0.0,26.72,73.48,1500
2024-03-11,Southcreek,25.0,1.0,0.0,15.89,72.0,800
2024-03-11,Eastborough,9.0,0.0,0.0,24.84,76.91,2200
2024-03-11,Westridge,13.0,0.0,0.0,21.46,78.18,1200
2024-03-12,Northwood,20.0,1.0,0.0,31.76,70.25,1500
2024-03-12,Southcreek,15.0,1.0,0.0,18.27,74.9,800
2024-03-12,Eastborough,11.0,0.0,0.0,23.93,84.05,2200
2024-03-12,Westridge,2.0,0.0,0.0,23.16,72.38,1200
2024-03-13,Northwood,13.0,0.0,0.0,29.14,73.49,1500
2024-03-13,Southcreek,14.0,0.0,0.0,20.77,75.9,800
2024-03-13,Eastborough,21.0,1.0,0.0,26.48,77.66,2200
2024-03-13,Westridge,7.0,0.0,0.0,26.24,71.17,1200
2024-03-14,Northwood,40.0,1.0,0.0,26.24,79.45,1500
2024-03-14,Southcreek,41.0,1.0,0.0,16.94,72.82,800
2024-03-14,Eastborough,14.0,0.0,0.0,22.51,86.51,2200
2024-03-14,Westridge,6.0,0.0,0.0,22.23,72.32,1200
2024-03-15,Northwood,12.0,0.0,0.0,27.65,76.57,1500
2024-03-15,Southcreek,24.0,1.0,0.0,18.52,65.78,800
2024-03-15,Eastborough,25.0,1.0,0.0,25.48,75.94,2200
2024-03-15,Westridge,23.0,1.0,0.0,24.6,66.76,1200
2024-03-16,Northwood,18.0,1.0,0.0,30.9,76.99,1500
2024-03-16,Southcreek,10.0,0.0,0.0,22.05,74.35,800
2024-03-16,Eastborough,9.0,0.0,0.0,21.57,72.56,2200
2024-03-16,Westridge,23.0,0.0,0.0,23.08,73.02,1200
2024-03-17,Northwood,14.0,1.0,0.0,31.82,72.48,1500
2024-03-17,Southcreek,18.0,0.0,0.0,21.99,75.17,800
2024-03-17,Eastborough,12.0,0.0,0.0,25.83,78.41,2200
2024-03-17,Westridge,18.0,0.0,0.0,25.61,75.9,1200
2024-03-18,Northwood,19.0,0.0,0.0,29.5,71.79,1500
2024-03-18,Southcreek,16.0,1.0,0.0,22.77,73.21,800
2024-03-18,Eastborough,18.0,0.0,0.0,27.85,77.67,2200
2024-03-18,Westridge,19.0,1.0,0.0,26.63,71.66,1200
2024-03-19,Northwood,24.0,1.0,0.0,30.68,79.15,1500
2024-03-19,Southcreek,10.0,,0.0,18.38,69.84,800
2024-03-19,Eastborough,17.0,0.0,0.0,20.99,74.99,2200
2024-03-19,Westridge,2.0,0.0,0.0,25.82,73.2,1200
2024-03-20,Northwood,14.0,0.0,0.0,27.67,61.65,1500
2024-03-20,Southcreek,5.0,0.0,0.0,19.2,79.37,800
2024-03-20,Eastborough,26.0,1.0,0.0,23.33,65.0,2200
2024-03-20,Westridge,13.0,0.0,0.0,27.24,61.85,1200
2024-03-21,Northwood,24.0,1.0,0.0,31.73,74.8,1500
2024-03-21,Southcreek,12.0,0.0,0.0,17.28,66.11,800
2024-03-21,Eastborough,7.0,0.0,0.0,26.57,71.99,2200
2024-03-21,Westridge,6.0,0.0,0.0,24.53,75.79,1200
2024-03-22,Northwood,25.0,1.0,0.0,27.91,73.53,1500
2024-03-22,Southcreek,24.0,1.0,0.0,21.32,73.1,800
2024-03-22,Eastborough,23.0,1.0,0.0,23.32,73.68,2200
2024-03-22,Westridge,13.0,0.0,0.0,19.01,81.45,1200
2024-03-23,Northwood,13.0,0.0,0.0,30.23,73.66,1500
2024-03-23,Southcreek,7.0,0.0,0.0,21.38,70.94,800
2024-03-23,Eastborough,15.0,0.0,0.0,24.57,68.64,2200
2024-03-23,Westridge,14.0,0.0,0.0,23.89,84.14,1200
2024-03-24,Northwood,15.0,0.0,0.0,27.24,74.96,1500
2024-03-24,Southcreek,10.0,0.0,0.0,21.4,73.85,800
2024-03-24,Eastborough,24.0,0.0,0.0,26.57,70.21,2200
2024-03-24,Westridge,11.0,0.0,0.0,,67.81,1200
2024-03-25,Northwood,21.0,1.0,0.0,28.04,77.86,1500
2024-03-25,Southcreek,7.0,0.0,0.0,21.18,74.43,800
2024-03-25,Eastborough,23.0,1.0,0.0,23.78,66.1,2200
2024-03-25,Westridge,23.0,1.0,0.0,24.42,65.99,1200
2024-03-26,Northwood,12.0,0.0,0.0,31.91,72.4,1500
2024-03-26,Southcreek,16.0,0.0,0.0,20.39,62.88,800
2024-03-26,Eastborough,19.0,0.0,0.0,24.9,77.87,2200
2024-03-26,Westridge,7.0,0.0,0.0,27.32,77.15,1200
2024-03-27,Northwood,24.0,1.0,0.0,28.69,74.2,1500
2024-03-27,Southcreek,13.0,0.0,0.0,22.31,69.17,800
2024-03-27,Eastborough,21.0,0.0,0.0,23.64,65.2,2200
2024-03-27,Westridge,20.0,1.0,0.0,25.45,71.03,1200
2024-03-28,Northwood,19.0,0.0,0.0,31.18,71.53,1500
2024-03-28,Southcreek,29.0,1.0,0.0,19.95,81.06,800
2024-03-28,Eastborough,4.0,0.0,0.0,22.59,76.1,2200
2024-03-28,Westridge,19.0,0.0,0.0,26.94,69.97,1200
2024-03-29,Northwood,12.0,0.0,0.0,30.08,81.24,1500
2024-03-29,Southcreek,14.0,1.0,0.0,17.99,64.37,800
2024-03-29,Eastborough,15.0,0.0,0.0,24.28,58.37,2200
2024-03-29,Westridge,17.0,1.0,0.0,22.11,74.28,1200
2024-03-30,Northwood,11.0,0.0,0.0,30.52,70.96,1500
2024-03-30,Southcreek,8.0,0.0,0.0,19.95,66.29,800
2024-03-30,Eastborough,29.0,1.0,0.0,24.57,72.02,2200
2024-03-30,Westridge,3.0,0.0,0.0,24.98,77.23,1200
2024-03-31,Northwood,0.0,0.0,0.0,31.99,72.49,1500
2024-03-31,Southcreek,12.0,0.0,0.0,20.08,63.83,800
2024-03-31,Eastborough,21.0,1.0,0.0,25.73,65.67,2200
2024-03-31,Westridge,4.0,0.0,0.0,26.97,74.61,1200
2024-04-01,Northwood,16.0,0.0,0.0,32.71,77.31,1500
2024-04-01,Southcreek,14.0,0.0,0.0,19.53,68.8,800
2024-04-01,Eastborough,17.0,0.0,0.0,26.79,71.71,2200
2024-04-01,Westridge,17.0,1.0,0.0,23.27,74.48,1200
2024-04-02,Northwood,3.0,0.0,0.0,28.61,70.5,1500
2024-04-02,Southcreek,21.0,1.0,0.0,20.84,68.1,800
2024-04-02,Eastborough,25.0,1.0,0.0,21.31,72.44,2200
2024-04-02,Westridge,13.0,1.0,0.0,23.38,73.62,1200
2024-04-03,Northwood,21.0,1.0,0.0,28.05,71.31,1500
2024-04-03,Southcreek,18.0,1.0,,19.86,63.26,800
2024-04-03,Eastborough,15.0,0.0,0.0,26.05,68.4,2200
2024-04-03,Westridge,19.0,0.0,0.0,25.42,67.66,1200
2024-04-04,Northwood,7.0,0.0,0.0,32.34,71.17,1500
2024-04-04,Southcreek,21.0,0.0,0.0,21.91,68.64,800
2024-04-04,Eastborough,9.0,0.0,0.0,22.44,66.03,2200
2024-04-04,Westridge,25.0,1.0,0.0,26.86,69.27,1200
2024-04-05,Northwood,,0.0,0.0,26.33,66.58,1500
2024-04-05,Southcreek,11.0,0.0,0.0,20.67,65.96,800
2024-04-05,Eastborough,21.0,1.0,0.0,25.86,65.35,2200
2024-04-05,Westridge,7.0,0.0,0.0,22.87,67.47,1200
2024-04-06,Northwood,15.0,0.0,0.0,32.52,73.17,1500
2024-04-06,Southcreek,18.0,1.0,0.0,20.1,61.98,800
2024-04-06,Eastborough,22.0,1.0,0.0,27.93,65.53,2200
2024-04-06,Westridge,25.0,1.0,0.0,21.53,65.98,1200
2024-04-07,Northwood,31.0,2.0,0.0,27.54,62.51,1500
2024-04-07,Southcreek,13.0,0.0,0.0,16.69,69.07,800
2024-04-07,Eastborough,10.0,0.0,0.0,25.18,78.23,2200
2024-04-07,Westridge,16.0,0.0,0.0,21.42,77.46,1200
2024-04-08,Northwood,12.0,0.0,0.0,27.02,71.06,1500
2024-04-08,Southcreek,24.0,1.0,0.0,16.43,73.2,800
2024-04-08,Eastborough,21.0,1.0,0.0,22.91,79.25,2200
2024-04-08,Westridge,17.0,0.0,0.0,22.45,74.14,1200
2024-04-09,Northwood,12.0,0.0,0.0,29.46,73.59,1500
2024-04-09,Southcreek,8.0,0.0,0.0,21.32,69.35,800
2024-04-09,Eastborough,5.0,0.0,0.0,26.39,61.47,2200
2024-04-09,Westridge,16.0,1.0,0.0,23.72,74.7,1200
2024-04-10,Northwood,12.0,0.0,0.0,32.6,66.6,1500
2024-04-10,Southcreek,5.0,0.0,0.0,21.12,69.62,800
2024-04-10,Eastborough,27.0,1.0,0.0,27.32,69.09,2200
2024-04-10,Westridge,28.0,1.0,0.0,26.71,64.79,1200
2024-04-11,Northwood,14.0,0.0,0.0,28.56,73.2,1500
2024-04-11,Southcreek,11.0,0.0,0.0,20.49,73.07,800
2024-04-11,Eastborough,10.0,0.0,0.0,24.01,73.01,2200
2024-04-11,Westridge,15.0,0.0,0.0,22.74,63.18,1200
2024-04-12,Northwood,18.0,0.0,0.0,26.56,73.59,1500
2024-04-12,Southcreek,12.0,0.0,0.0,18.48,68.88,800
2024-04-12,Eastborough,28.0,2.0,0.0,24.85,69.15,2200
2024-04-12,Westridge,8.0,0.0,0.0,25.5,74.05,1200
2024-04-13,Northwood,17.0,0.0,0.0,28.86,69.11,1500
2024-04-13,Southcreek,15.0,1.0,0.0,18.75,60.05,800
2024-04-13,Eastborough,16.0,0.0,0.0,26.0,73.6,2200
2024-04-13,Westridge,10.0,0.0,0.0,,65.52,1200
2024-04-14,Northwood,25.0,1.0,0.0,31.6,66.92,1500
2024-04-14,Southcreek,44.0,3.0,0.0,18.41,65.8,800
2024-04-14,Eastborough,11.0,0.0,0.0,25.75,73.42,2200
2024-04-14,Westridge,10.0,0.0,0.0,23.8,59.05,1200
2024-04-15,Northwood,7.0,0.0,0.0,30.18,70.91,1500
2024-04-15,Southcreek,19.0,1.0,0.0,17.54,61.54,800
2024-04-15,Eastborough,30.0,1.0,0.0,23.89,77.92,2200
2024-04-15,Westridge,26.0,1.0,0.0,22.54,62.27,1200
2024-04-16,Northwood,14.0,0.0,0.0,29.55,66.66,1500
2024-04-16,Southcreek,17.0,0.0,0.0,21.96,65.89,800
2024-04-16,Eastborough,18.0,1.0,0.0,24.31,71.29,2200
2024-04-16,Westridge,15.0,0.0,0.0,26.09,74.86,1200
2024-04-17,Northwood,18.0,1.0,0.0,28.36,62.72,1500
2024-04-17,Southcreek,9.0,0.0,0.0,22.03,81.91,800
2024-04-17,Eastborough,2.0,0.0,0.0,19.74,59.42,2200
2024-04-17,Westridge,23.0,0.0,0.0,22.75,62.25,1200
2024-04-18,Northwood,13.0,0.0,0.0,30.08,67.37,1500
2024-04-18,Southcreek,18.0,1.0,0.0,15.1,71.25,800
2024-04-18,Eastborough,12.0,0.0,0.0,22.74,65.28,2200
2024-04-18,Westridge,17.0,0.0,0.0,24.14,65.73,1200
2024-04-19,Northwood,11.0,0.0,0.0,30.39,73.09,1500
2024-04-19,Southcreek,12.0,0.0,0.0,22.61,70.18,800
2024-04-19,Eastborough,23.0,1.0,0.0,23.82,63.12,2200
2024-04-19,Westridge,14.0,0.0,0.0,23.43,64.0,1200
2024-04-20,Northwood,17.0,0.0,0.0,32.69,57.35,1500
2024-04-20,Southcreek,17.0,1.0,0.0,16.14,66.54,800
2024-04-20,Eastborough,20.0,0.0,0.0,24.84,70.33,2200
2024-04-20,Westridge,26.0,1.0,0.0,20.36,73.61,1200
2024-04-21,Northwood,35.0,2.0,0.0,28.16,75.45,1500
2024-04-21,Southcreek,16.0,,0.0,20.6,67.17,800
2024-04-21,Eastborough,15.0,0.0,0.0,28.49,63.09,2200
2024-04-21,Westridge,6.0,0.0,0.0,26.33,64.79,1200
2024-04-22,Northwood,14.0,0.0,0.0,31.59,64.54,1500
2024-04-22,Southcreek,10.0,0.0,0.0,19.8,65.01,800
2024-04-22,Eastborough,20.0,1.0,0.0,24.31,64.52,2200
2024-04-22,Westridge,11.0,0.0,0.0,22.53,74.15,1200
2024-04-23,Northwood,25.0,1.0,0.0,30.18,67.96,1500
2024-04-23,Southcreek,12.0,0.0,0.0,18.34,65.43,800
2024-04-23,Eastborough,14.0,0.0,0.0,27.25,69.56,2200
2024-04-23,Westridge,13.0,0.0,0.0,25.29,62.46,1200
2024-04-24,Northwood,26.0,1.0,0.0,27.75,73.87,1500
2024-04-24,Southcreek,4.0,0.0,0.0,18.68,61.12,800
2024-04-24,Eastborough,5.0,0.0,0.0,24.85,70.65,2200
2024-04-24,Westridge,12.0,0.0,0.0,21.27,61.99,1200
2024-04-25,Northwood,14.0,1.0,0.0,29.78,73.39,1500
2024-04-25,Southcreek,7.0,0.0,0.0,17.26,66.05,800
2024-04-25,Eastborough,32.0,1.0,0.0,23.87,67.69,2200
2024-04-25,Westridge,17.0,0.0,0.0,19.32,74.36,1200
2024-04-26,Northwood,16.0,1.0,0.0,29.82,63.8,1500
2024-04-26,Southcreek,,0.0,0.0,19.12,74.21,800
2024-04-26,Eastborough,2.0,0.0,0.0,26.56,,2200
2024-04-26,Westridge,24.0,0.0,0.0,24.52,61.53,1200
2024-04-27,Northwood,18.0,0.0,0.0,31.13,62.17,1500
2024-04-27,Southcreek,22.0,1.0,0.0,21.24,60.79,800
2024-04-27,Eastborough,16.0,1.0,0.0,28.8,67.12,2200
2024-04-27,Westridge,7.0,0.0,0.0,22.05,63.78,1200
2024-04-28,Northwood,41.0,1.0,0.0,29.34,68.68,1500
2024-04-28,Southcreek,32.0,1.0,0.0,17.89,65.85,800
2024-04-28,Eastborough,19.0,0.0,0.0,20.87,63.09,2200
2024-04-28,Westridge,14.0,0.0,0.0,21.64,70.16,1200
2024-04-29,Northwood,24.0,1.0,0.0,29.09,64.34,1500
2024-04-29,Southcreek,12.0,0.0,0.0,20.87,65.27,800
2024-04-29,Eastborough,17.0,1.0,0.0,23.11,64.49,2200
2024-04-29,Westridge,11.0,0.0,0.0,24.11,59.47,1200
2024-04-30,Northwood,16.0,0.0,0.0,32.56,65.09,1500
2024-04-30,Southcreek,14.0,0.0,0.0,16.64,68.98,800
2024-04-30,Eastborough,26.0,1.0,0.0,20.87,63.69,2200
2024-04-30,Westridge,7.0,0.0,0.0,25.15,67.95,1200
2024-05-01,Northwood,14.0,0.0,0.0,27.45,66.73,1500
2024-05-01,Southcreek,33.0,1.0,0.0,20.23,65.02,800
2024-05-01,Eastborough,24.0,1.0,0.0,23.01,59.56,2200
2024-05-01,Westridge,24.0,1.0,0.0,23.04,67.7,1200
2024-05-02,Northwood,18.0,0.0,0.0,28.8,74.65,1500
2024-05-02,Southcreek,17.0,0.0,0.0,18.45,62.28,800
2024-05-02,Eastborough,20.0,1.0,0.0,22.78,68.03,2200
2024-05-02,Westridge,9.0,0.0,0.0,25.91,62.97,1200
2024-05-03,Northwood,13.0,0.0,0.0,25.53,63.84,1500
2024-05-03,Southcreek,19.0,0.0,0.0,17.67,70.68,800
2024-05-03,Eastborough,10.0,0.0,0.0,25.67,64.84,2200
2024-05-03,Westridge,5.0,0.0,0.0,23.94,64.85,1200
2024-05-04,Northwood,18.0,0.0,0.0,27.52,76.77,1500
2024-05-04,Southcreek,9.0,0.0,0.0,14.8,63.32,800
2024-05-04,Eastborough,23.0,1.0,0.0,25.53,59.59,2200
2024-05-04,Westridge,13.0,0.0,0.0,22.35,65.4,1200
2024-05-05,Northwood,10.0,0.0,0.0,30.25,63.87,1500
2024-05-05,Southcreek,22.0,0.0,0.0,20.01,64.05,800
2024-05-05,Eastborough,16.0,0.0,0.0,23.53,58.14,2200
2024-05-05,Westridge,9.0,0.0,0.0,22.0,68.76,1200
2024-05-06,Northwood,16.0,1.0,0.0,24.99,62.04,1500
2024-05-06,Southcreek,22.0,1.0,0.0,18.1,62.81,800
2024-05-06,Eastborough,10.0,0.0,0.0,23.93,73.69,2200
2024-05-06,Westridge,23.0,1.0,0.0,25.03,58.98,1200
2024-05-07,Northwood,32.0,1.0,0.0,27.5,61.7,1500
2024-05-07,Southcreek,6.0,0.0,0.0,16.64,72.36,800
2024-05-07,Eastborough,7.0,0.0,0.0,20.86,63.15,2200
2024-05-07,Westridge,16.0,0.0,0.0,23.62,62.93,1200
2024-05-08,Northwood,15.0,0.0,0.0,28.5,65.29,1500
2024-05-08,Southcreek,14.0,0.0,0.0,21.31,67.31,800
2024-05-08,Eastborough,19.0,1.0,0.0,21.55,62.0,2200
2024-05-08,Westridge,20.0,1.0,0.0,21.3,73.78,1200
